iteration,seed,time_ms,algorithmEI,algorithmSearch,op1,op2,op3,op4,nodesExpanded,validInicial,validFinal,heurFunction,heurIni,heurFi,costIni,costFi,profitIni,profitFi,AssignedPetitionsIni,AssignedPetitionsFi,trucksUsedIni,trucksUsedFi,totalKmIni,totalKmFi,k,lambda
4,151617,74,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-73768.0,-92040.0,9792.0,5520.0,84070.0,97850.0,86,100,10,10,4896,2760,5,0.1
4,151617,192,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73768.0,-90716.0,9792.0,4844.0,84070.0,95860.0,86,98,10,10,4896,2422,10,1.0E-4
4,151617,190,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73768.0,-91600.0,9792.0,4960.0,84070.0,96880.0,86,99,10,10,4896,2480,10,0.001
4,151617,186,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73768.0,-92476.0,9792.0,5084.0,84070.0,97880.0,86,100,10,10,4896,2542,10,0.01
4,151617,74,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-73768.0,-91728.0,9792.0,5832.0,84070.0,98030.0,86,100,10,10,4896,2916,10,0.1
4,151617,195,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73768.0,-90700.0,9792.0,4860.0,84070.0,95880.0,86,98,10,10,4896,2430,20,1.0E-4
4,151617,189,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73768.0,-91588.0,9792.0,4972.0,84070.0,96880.0,86,99,10,10,4896,2486,20,0.001
4,151617,194,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73768.0,-90536.0,9792.0,5024.0,84070.0,95930.0,86,98,10,10,4896,2512,20,0.01
4,151617,73,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-73768.0,-91888.0,9792.0,5672.0,84070.0,97910.0,86,100,10,10,4896,2836,20,0.1
4,151617,191,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73768.0,-91480.0,9792.0,5080.0,84070.0,96920.0,86,99,10,10,4896,2540,25,1.0E-4
4,151617,196,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73768.0,-91340.0,9792.0,5220.0,84070.0,96970.0,86,99,10,10,4896,2610,25,0.001
4,151617,200,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73768.0,-92548.0,9792.0,5012.0,84070.0,97850.0,86,100,10,10,4896,2506,25,0.01
4,151617,75,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-73768.0,-91812.0,9792.0,5748.0,84070.0,97930.0,86,100,10,10,4896,2874,25,0.1
5,181920,199,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-66242.0,-87814.0,11048.0,6476.0,78100.0,94690.0,80,97,10,10,5524,3238,5,1.0E-4
5,181920,202,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-66242.0,-88802.0,11048.0,6488.0,78100.0,95660.0,80,98,10,10,5524,3244,5,0.001
5,181920,199,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-66242.0,-90010.0,11048.0,6280.0,78100.0,96620.0,80,99,10,10,5524,3140,5,0.01
5,181920,80,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-66242.0,-90322.0,11048.0,6968.0,78100.0,97650.0,80,100,10,10,5524,3484,5,0.1
